framework_code,framework_name,framework_publisher,jurisdiction_code,jurisdiction_scope,country_code,effective_from,is_mandatory,source_url,control_id,control_name,control_description,control_category,obligation_family,mandatory_records,source_section,retrieved_date,status,notes,industry_scope
UK_ATRS_2022,UK Algorithmic Transparency Recording Standard,UK Central Digital and Data Office,GB,international,GB,2022-12-05,false,https://www.gov.uk/government/collections/algorithmic-transparency-recording-standard-hub,ATRS.OWNER,Named tool owner with responsibility,Each ATRS record must name an owner who is accountable for the tools use and for keeping the record current.,Accountability,accountability,owner assignment|record refresh log,ATRS v1,2026-04-26,complete,Voluntary international reference; influencing AU DTA design,gov
AU_AI_ETHICS_8_2019,Australia's AI Ethics Principles,Department of Industry Science and Resources,AU,national,AU,2019-11-01,false,https://www.industry.gov.au/publications/australias-artificial-intelligence-ethics-framework/australias-ai-ethics-principles,AU8.P1_HUMAN_WELLBEING,Human societal and environmental wellbeing,AI systems should benefit individuals society and the environment. Negative impacts on wellbeing must be identified evaluated and mitigated.,Principle,ethics,wellbeing impact analysis|mitigation register,Principle 1,2026-04-26,complete,Voluntary; underpins AU national AI policy and state frameworks,shared
AU_AI_ETHICS_8_2019,Australia's AI Ethics Principles,Department of Industry Science and Resources,AU,national,AU,2019-11-01,false,https://www.industry.gov.au/publications/australias-artificial-intelligence-ethics-framework/australias-ai-ethics-principles,AU8.P2_HUMAN_CENTRED,Human-centred values,AI systems should respect human rights diversity and the autonomy of individuals.,Principle,human_rights,rights mapping|autonomy review,Principle 2,2026-04-26,complete,Voluntary; underpins AU national AI policy and state frameworks,shared
AU_AI_ETHICS_8_2019,Australia's AI Ethics Principles,Department of Industry Science and Resources,AU,national,AU,2019-11-01,false,https://www.industry.gov.au/publications/australias-artificial-intelligence-ethics-framework/australias-ai-ethics-principles,AU8.P3_FAIRNESS,Fairness,AI systems should be inclusive and accessible and should not involve or result in unfair discrimination against individuals communities or groups.,Principle,fairness,bias audit|access analysis,Principle 3,2026-04-26,complete,Voluntary; underpins AU national AI policy and state frameworks,shared
AU_AI_ETHICS_8_2019,Australia's AI Ethics Principles,Department of Industry Science and Resources,AU,national,AU,2019-11-01,false,https://www.industry.gov.au/publications/australias-artificial-intelligence-ethics-framework/australias-ai-ethics-principles,AU8.P4_PRIVACY_SECURITY,Privacy protection and security,AI systems should respect and uphold privacy rights and data protection and ensure the security of data.,Principle,privacy,privacy notices|security controls,Principle 4,2026-04-26,complete,Voluntary; underpins AU national AI policy and state frameworks,shared
AU_AI_ETHICS_8_2019,Australia's AI Ethics Principles,Department of Industry Science and Resources,AU,national,AU,2019-11-01,false,https://www.industry.gov.au/publications/australias-artificial-intelligence-ethics-framework/australias-ai-ethics-principles,AU8.P5_RELIABILITY_SAFETY,Reliability and safety,AI systems should reliably operate in accordance with their intended purpose throughout their lifecycle.,Principle,reliability,reliability metrics|safety case,Principle 5,2026-04-26,complete,Voluntary; underpins AU national AI policy and state frameworks,shared
AU_AI_ETHICS_8_2019,Australia's AI Ethics Principles,Department of Industry Science and Resources,AU,national,AU,2019-11-01,false,https://www.industry.gov.au/publications/australias-artificial-intelligence-ethics-framework/australias-ai-ethics-principles,AU8.P6_TRANSPARENCY,Transparency and explainability,There should be transparency and responsible disclosure to ensure people know when they are being significantly impacted by AI and can find out when an AI system is engaging with them.,Principle,transparency,disclosure register|explainability artefacts,Principle 6,2026-04-26,complete,Voluntary; underpins AU national AI policy and state frameworks,shared
AU_AI_ETHICS_8_2019,Australia's AI Ethics Principles,Department of Industry Science and Resources,AU,national,AU,2019-11-01,false,https://www.industry.gov.au/publications/australias-artificial-intelligence-ethics-framework/australias-ai-ethics-principles,AU8.P7_CONTESTABILITY,Contestability,When an AI system significantly impacts a person community group or environment there should be a timely process to allow people to challenge the use or outcomes.,Principle,redress,contestability pathway|response SLA,Principle 7,2026-04-26,complete,Voluntary; underpins AU national AI policy and state frameworks,shared
AU_AI_ETHICS_8_2019,Australia's AI Ethics Principles,Department of Industry Science and Resources,AU,national,AU,2019-11-01,false,https://www.industry.gov.au/publications/australias-artificial-intelligence-ethics-framework/australias-ai-ethics-principles,AU8.P8_ACCOUNTABILITY,Accountability,Those responsible for the different phases of the AI system lifecycle should be identifiable and accountable for the outcomes of the AI systems and human oversight of AI systems should be enabled.,Principle,accountability,accountability statements|oversight processes,Principle 8,2026-04-26,complete,Voluntary; underpins AU national AI policy and state frameworks,shared
AU_VOLUNTARY_AI_SAFETY_2024,Voluntary AI Safety Standard,Department of Industry Science and Resources,AU,national,AU,2024-09-05,false,https://www.industry.gov.au/publications/voluntary-ai-safety-standard,VAISS.G1_ACCOUNTABILITY,Guardrail 1 — accountability and governance,Establish implement and publish an accountability process including governance internal capability and a strategy for regulatory compliance.,Guardrail,accountability,accountability process|governance charter|compliance strategy,Guardrail 1,2026-04-26,complete,Precursor to mandatory guardrails; voluntary 2024 → expected mandatory bill 2026+,shared
AU_VOLUNTARY_AI_SAFETY_2024,Voluntary AI Safety Standard,Department of Industry Science and Resources,AU,national,AU,2024-09-05,false,https://www.industry.gov.au/publications/voluntary-ai-safety-standard,VAISS.G2_RISK_MGMT,Guardrail 2 — risk management process,Establish and implement a risk management process to identify and mitigate risks throughout the AI lifecycle.,Guardrail,risk_management,risk register|treatment plan|review cadence,Guardrail 2,2026-04-26,complete,Precursor to mandatory guardrails; voluntary 2024 → expected mandatory bill 2026+,shared
AU_VOLUNTARY_AI_SAFETY_2024,Voluntary AI Safety Standard,Department of Industry Science and Resources,AU,national,AU,2024-09-05,false,https://www.industry.gov.au/publications/voluntary-ai-safety-standard,VAISS.G3_DATA_GOVERNANCE,Guardrail 3 — data governance,Protect AI systems and implement data governance measures to manage data quality and provenance.,Guardrail,data_governance,data lineage|quality metrics|provenance log,Guardrail 3,2026-04-26,complete,Precursor to mandatory guardrails; voluntary 2024 → expected mandatory bill 2026+,shared
AU_VOLUNTARY_AI_SAFETY_2024,Voluntary AI Safety Standard,Department of Industry Science and Resources,AU,national,AU,2024-09-05,false,https://www.industry.gov.au/publications/voluntary-ai-safety-standard,VAISS.G4_TESTING,Guardrail 4 — testing and monitoring,Test AI models and systems to evaluate model performance and monitor the system once deployed.,Guardrail,testing_monitoring,test reports|monitoring metrics|drift alerts,Guardrail 4,2026-04-26,complete,Precursor to mandatory guardrails; voluntary 2024 → expected mandatory bill 2026+,shared
AU_VOLUNTARY_AI_SAFETY_2024,Voluntary AI Safety Standard,Department of Industry Science and Resources,AU,national,AU,2024-09-05,false,https://www.industry.gov.au/publications/voluntary-ai-safety-standard,VAISS.G5_HUMAN_OVERSIGHT,Guardrail 5 — human control,Enable human control or intervention in an AI system to achieve meaningful human oversight.,Guardrail,oversight,override mechanism|review records|escalation paths,Guardrail 5,2026-04-26,complete,Precursor to mandatory guardrails; voluntary 2024 → expected mandatory bill 2026+,shared
AU_VOLUNTARY_AI_SAFETY_2024,Voluntary AI Safety Standard,Department of Industry Science and Resources,AU,national,AU,2024-09-05,false,https://www.industry.gov.au/publications/voluntary-ai-safety-standard,VAISS.G6_USER_INFORMATION,Guardrail 6 — user information,Inform end-users regarding AI-enabled decisions interactions with AI and AI-generated content.,Guardrail,transparency,user notice content|UI disclosure|content labelling,Guardrail 6,2026-04-26,complete,Precursor to mandatory guardrails; voluntary 2024 → expected mandatory bill 2026+,shared
AU_VOLUNTARY_AI_SAFETY_2024,Voluntary AI Safety Standard,Department of Industry Science and Resources,AU,national,AU,2024-09-05,false,https://www.industry.gov.au/publications/voluntary-ai-safety-standard,VAISS.G7_CONTESTABILITY,Guardrail 7 — contestability,Establish processes for people impacted by AI systems to challenge use or outcomes.,Guardrail,redress,contestability process|case logs|SLA tracking,Guardrail 7,2026-04-26,complete,Precursor to mandatory guardrails; voluntary 2024 → expected mandatory bill 2026+,shared
AU_VOLUNTARY_AI_SAFETY_2024,Voluntary AI Safety Standard,Department of Industry Science and Resources,AU,national,AU,2024-09-05,false,https://www.industry.gov.au/publications/voluntary-ai-safety-standard,VAISS.G8_SUPPLY_CHAIN,Guardrail 8 — supply chain transparency,Be transparent with other organisations across the AI supply chain about data models and systems to help them effectively address risks.,Guardrail,supply_chain,supplier disclosure|model card|data sheet,Guardrail 8,2026-04-26,complete,Precursor to mandatory guardrails; voluntary 2024 → expected mandatory bill 2026+,shared
AU_VOLUNTARY_AI_SAFETY_2024,Voluntary AI Safety Standard,Department of Industry Science and Resources,AU,national,AU,2024-09-05,false,https://www.industry.gov.au/publications/voluntary-ai-safety-standard,VAISS.G9_RECORDS,Guardrail 9 — records and conformity,Keep and maintain records to allow third parties to assess compliance with guardrails.,Guardrail,records,evidence pack|audit trail|conformity records,Guardrail 9,2026-04-26,complete,Precursor to mandatory guardrails; voluntary 2024 → expected mandatory bill 2026+,shared
AU_VOLUNTARY_AI_SAFETY_2024,Voluntary AI Safety Standard,Department of Industry Science and Resources,AU,national,AU,2024-09-05,false,https://www.industry.gov.au/publications/voluntary-ai-safety-standard,VAISS.G10_ENGAGEMENT,Guardrail 10 — stakeholder engagement,Engage your stakeholders and evaluate their needs and circumstances with a focus on safety diversity inclusion and fairness.,Guardrail,stakeholder,engagement plan|consultation records|response actions,Guardrail 10,2026-04-26,complete,Precursor to mandatory guardrails; voluntary 2024 → expected mandatory bill 2026+,shared
AU_AISI_2026,Australian AI Safety Institute,Department of Industry Science and Resources,AU,national,AU,2026-04-24,false,https://www.industry.gov.au/news/australian-ai-safety-institute,AISI.ALIGNMENT,Alignment with AISI evaluation methodologies,Where an AI system poses catastrophic irreversible or systemic risks alignment with AISI evaluation methodologies (eval suites red-team protocols) is recommended pre-deployment.,Safety,safety,evaluation results|alignment statement,AISI Charter,2026-04-26,top_level_only,New body; Microsoft founding industry partner announced 2026-04-24,shared
AU_AISI_2026,Australian AI Safety Institute,Department of Industry Science and Resources,AU,national,AU,2026-04-24,false,https://www.industry.gov.au/news/australian-ai-safety-institute,AISI.INCIDENT_REPORTING,AI incident reporting to AISI register,Material AI incidents (harm at scale catastrophic failure model misuse) should be reported to the AISI incident register to inform sector-wide safety knowledge.,Incident,incident,AISI submissions|incident log,AISI Charter,2026-04-26,top_level_only,New body; Microsoft founding industry partner announced 2026-04-24,shared
AU_AISI_2026,Australian AI Safety Institute,Department of Industry Science and Resources,AU,national,AU,2026-04-24,false,https://www.industry.gov.au/news/australian-ai-safety-institute,AISI.FRONTIER_MODEL_NOTIFY,Frontier-model deployment notification,Deployment of frontier AI models in safety-critical or high-impact public-sector contexts is expected to be notified to AISI for pre-deployment review or post-deployment audit.,Safety,safety,AISI notification records|review responses,AISI Charter,2026-04-26,top_level_only,New body; Microsoft founding industry partner announced 2026-04-24,shared
AU_HRIA_GUIDE,Human Rights Impact Assessment Guide,Australian Human Rights Commission,AU,national,AU,2020-05-01,false,https://humanrights.gov.au/our-work/rights-and-freedoms/projects/human-rights-impact-assessment,HRIA.SCOPE,HRIA scoping — when to conduct,An HRIA is required where an AI system materially affects rights — vulnerable groups automated decisions on services surveillance use cases or irreversible-consequence systems.,Scoping,governance,HRIA decision record|scoping memo,HRIA Guide,2026-04-26,complete,Cross-industry; embedded in NSW AIAF triggers and DTA AIAF impact assessment,shared
AU_HRIA_GUIDE,Human Rights Impact Assessment Guide,Australian Human Rights Commission,AU,national,AU,2020-05-01,false,https://humanrights.gov.au/our-work/rights-and-freedoms/projects/human-rights-impact-assessment,HRIA.RIGHTS_MAPPING,Map AI use to specific rights,HRIA must enumerate which human rights are engaged by the AI system (privacy non-discrimination freedom of expression fair trial etc.) with evidence of how each is impacted.,Analysis,human_rights,rights mapping table|impact evidence,HRIA Guide,2026-04-26,complete,Cross-industry; embedded in NSW AIAF triggers and DTA AIAF impact assessment,shared
AU_HRIA_GUIDE,Human Rights Impact Assessment Guide,Australian Human Rights Commission,AU,national,AU,2020-05-01,false,https://humanrights.gov.au/our-work/rights-and-freedoms/projects/human-rights-impact-assessment,HRIA.MITIGATION,Mitigation and residual-risk acceptance,For each engaged right mitigations must be documented and residual risks formally accepted by an accountable decision-maker. Residual risk acceptance must be revisited if the AI system materially changes.,Mitigation,risk_management,mitigation register|acceptance memo|review log,HRIA Guide,2026-04-26,complete,Cross-industry; embedded in NSW AIAF triggers and DTA AIAF impact assessment,shared
AU_HRIA_GUIDE,Human Rights Impact Assessment Guide,Australian Human Rights Commission,AU,national,AU,2020-05-01,false,https://humanrights.gov.au/our-work/rights-and-freedoms/projects/human-rights-impact-assessment,HRIA.STAKEHOLDER,Affected-stakeholder consultation,HRIA must include consultation with affected communities — particularly First Nations people with disability culturally and linguistically diverse communities and other groups identified as at-risk.,Consultation,stakeholder,consultation plan|engagement records|response actions,HRIA Guide,2026-04-26,complete,Cross-industry; embedded in NSW AIAF triggers and DTA AIAF impact assessment,shared
AU_DIGITAL_PLATFORMS_AI_2024,Digital Platforms — AI transparency obligations,Australian Competition and Consumer Commission,AU,national,AU,2024-06-01,false,https://www.accc.gov.au/inquiries-and-consultations/digital-platform-services-inquiry-2020-25,DIGITAL.AI_DISCLOSURE,Disclose AI-generated content and decisions,Digital services that use AI to generate content rank recommend or moderate must disclose AI involvement in plain language at the point of consumer interaction.,Transparency,transparency,UI disclosure|policy page|notice text,ACCC Digital Platforms Inquiry,2026-04-26,top_level_only,Crosses gov + commercial; ACCC + DIGI guidance,shared
AU_DIGITAL_PLATFORMS_AI_2024,Digital Platforms — AI transparency obligations,Australian Competition and Consumer Commission,AU,national,AU,2024-06-01,false,https://www.accc.gov.au/inquiries-and-consultations/digital-platform-services-inquiry-2020-25,DIGITAL.MISLEADING_AI,No misleading AI claims,Claims about AI capability (accuracy autonomy safety) must not be misleading or deceptive. Generic AI-powered marketing without substantiation may breach Australian Consumer Law.,Truthfulness,truthfulness,claim substantiation|marketing review records,ACL s.18,2026-04-26,top_level_only,Crosses gov + commercial; ACCC + DIGI guidance,shared
AU_DIGITAL_PLATFORMS_AI_2024,Digital Platforms — AI transparency obligations,Australian Competition and Consumer Commission,AU,national,AU,2024-06-01,false,https://www.accc.gov.au/inquiries-and-consultations/digital-platform-services-inquiry-2020-25,DIGITAL.AI_GENERATED_CONTENT,Provenance for AI-generated content,Synthetic media (deepfakes AI-generated text presented as human-authored) on digital platforms should carry provenance metadata or visible watermarks where used in advertising news or political content contexts.,Provenance,transparency,provenance metadata|watermarks|content labelling,DIGI Code + ACCC guidance,2026-04-26,top_level_only,Crosses gov + commercial; ACCC + DIGI guidance,shared
NIST_AI_GENAI_PROFILE_2024,NIST AI RMF Generative AI Profile (NIST AI 600-1),National Institute of Standards and Technology,US,international,US,2024-07-26,false,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf,GENAI.R1_CBRN,CBRN information or capabilities,Risk that GenAI could lower barriers to creating or accessing chemical biological radiological or nuclear threat information. Requires red-team testing and content filtering for restricted-knowledge prompts.,GenAI Risk,safety,CBRN red-team results|content filter coverage|incident reports,NIST AI 600-1 §2.1,2026-04-26,complete,Cross-industry; sits alongside NIST_AI_RMF_10 (parent framework) and applies to all GenAI deployments,shared
NIST_AI_GENAI_PROFILE_2024,NIST AI RMF Generative AI Profile (NIST AI 600-1),National Institute of Standards and Technology,US,international,US,2024-07-26,false,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf,GENAI.R2_CONFABULATION,Confabulation (hallucination),Risk that GenAI generates erroneous content presented as factual. Requires factuality testing grounding mechanisms (retrieval source citation) and user-facing uncertainty signals.,GenAI Risk,reliability,factuality eval results|grounding architecture docs|UX uncertainty signals,NIST AI 600-1 §2.2,2026-04-26,complete,Cross-industry; sits alongside NIST_AI_RMF_10 (parent framework) and applies to all GenAI deployments,shared
NIST_AI_GENAI_PROFILE_2024,NIST AI RMF Generative AI Profile (NIST AI 600-1),National Institute of Standards and Technology,US,international,US,2024-07-26,false,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf,GENAI.R3_DANGEROUS_CONTENT,Dangerous violent or hateful content,Risk of generating content that incites violence promotes self-harm or expresses hatred. Requires output classification policy enforcement at generation time and continuous policy refresh.,GenAI Risk,safety,content classifier metrics|policy versions|moderation logs,NIST AI 600-1 §2.3,2026-04-26,complete,Cross-industry; sits alongside NIST_AI_RMF_10 (parent framework) and applies to all GenAI deployments,shared
NIST_AI_GENAI_PROFILE_2024,NIST AI RMF Generative AI Profile (NIST AI 600-1),National Institute of Standards and Technology,US,international,US,2024-07-26,false,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf,GENAI.R4_DATA_PRIVACY,Data privacy,Risk that training data exposure inference attacks or model memorisation leak personal data. Requires PII minimisation in training data extraction-attack testing and rate-limited inference.,GenAI Risk,privacy,PII scrub records|membership-inference test results|inference rate limits,NIST AI 600-1 §2.4,2026-04-26,complete,Cross-industry; sits alongside NIST_AI_RMF_10 (parent framework) and applies to all GenAI deployments,shared
NIST_AI_GENAI_PROFILE_2024,NIST AI RMF Generative AI Profile (NIST AI 600-1),National Institute of Standards and Technology,US,international,US,2024-07-26,false,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf,GENAI.R5_ENVIRONMENTAL,Environmental impacts,Risk of disproportionate energy water and emissions from training and inference at scale. Requires measurement carbon-aware scheduling and model-size-vs-task fit reviews.,GenAI Risk,sustainability,energy and emissions metrics|model size justification|carbon-aware schedule,NIST AI 600-1 §2.5,2026-04-26,complete,Cross-industry; sits alongside NIST_AI_RMF_10 (parent framework) and applies to all GenAI deployments,shared
NIST_AI_GENAI_PROFILE_2024,NIST AI RMF Generative AI Profile (NIST AI 600-1),National Institute of Standards and Technology,US,international,US,2024-07-26,false,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf,GENAI.R6_BIAS_HOMOGENIZATION,Harmful bias or homogenisation,Risk that GenAI propagates stereotypes underrepresents groups or homogenises outputs across users. Requires bias testing across cohorts diversity metrics and counterfactual prompt evaluation.,GenAI Risk,fairness,bias eval reports|cohort metrics|counterfactual test results,NIST AI 600-1 §2.6,2026-04-26,complete,Cross-industry; sits alongside NIST_AI_RMF_10 (parent framework) and applies to all GenAI deployments,shared
NIST_AI_GENAI_PROFILE_2024,NIST AI RMF Generative AI Profile (NIST AI 600-1),National Institute of Standards and Technology,US,international,US,2024-07-26,false,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf,GENAI.R7_HUMAN_AI_CONFIG,Human-AI configuration,Risk from over-reliance on AI outputs anthropomorphism inappropriate trust calibration or unclear handoff between human and AI. Requires UX disclosure handoff design and user training.,GenAI Risk,oversight,UX disclosure content|handoff protocol|user training records,NIST AI 600-1 §2.7,2026-04-26,complete,Cross-industry; sits alongside NIST_AI_RMF_10 (parent framework) and applies to all GenAI deployments,shared
NIST_AI_GENAI_PROFILE_2024,NIST AI RMF Generative AI Profile (NIST AI 600-1),National Institute of Standards and Technology,US,international,US,2024-07-26,false,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf,GENAI.R8_INFORMATION_INTEGRITY,Information integrity,Risk of GenAI being used to create disinformation deepfakes or manipulate information ecosystems. Requires provenance metadata watermarking detection systems and platform-level mitigation.,GenAI Risk,integrity,provenance metadata|watermark deployment|detection metrics,NIST AI 600-1 §2.8,2026-04-26,complete,Cross-industry; sits alongside NIST_AI_RMF_10 (parent framework) and applies to all GenAI deployments,shared
NIST_AI_GENAI_PROFILE_2024,NIST AI RMF Generative AI Profile (NIST AI 600-1),National Institute of Standards and Technology,US,international,US,2024-07-26,false,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf,GENAI.R9_INFORMATION_SECURITY,Information security,Risk that GenAI introduces new attack surfaces (prompt injection model extraction supply chain) or amplifies existing ones. Requires threat modelling adversarial testing and supply-chain assurance.,GenAI Risk,security,threat model|adversarial test results|SBOM,NIST AI 600-1 §2.9,2026-04-26,complete,Cross-industry; sits alongside NIST_AI_RMF_10 (parent framework) and applies to all GenAI deployments,shared
NIST_AI_GENAI_PROFILE_2024,NIST AI RMF Generative AI Profile (NIST AI 600-1),National Institute of Standards and Technology,US,international,US,2024-07-26,false,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf,GENAI.R10_INTELLECTUAL_PROPERTY,Intellectual property,Risk that training data or outputs infringe copyright trademark or other IP rights. Requires training-data lineage opt-out honouring output similarity testing and indemnification structures.,GenAI Risk,legal,training-data lineage|opt-out compliance log|similarity test results,NIST AI 600-1 §2.10,2026-04-26,complete,Cross-industry; sits alongside NIST_AI_RMF_10 (parent framework) and applies to all GenAI deployments,shared
NIST_AI_GENAI_PROFILE_2024,NIST AI RMF Generative AI Profile (NIST AI 600-1),National Institute of Standards and Technology,US,international,US,2024-07-26,false,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf,GENAI.R11_OBSCENE_ABUSIVE,Obscene degrading or abusive content,Risk of generating sexually explicit non-consensual or otherwise abusive content including CSAM-adjacent material. Requires hard-fail classifiers content blocklists and incident escalation paths.,GenAI Risk,safety,classifier coverage|blocklists|incident escalation records,NIST AI 600-1 §2.11,2026-04-26,complete,Cross-industry; sits alongside NIST_AI_RMF_10 (parent framework) and applies to all GenAI deployments,shared
NIST_AI_GENAI_PROFILE_2024,NIST AI RMF Generative AI Profile (NIST AI 600-1),National Institute of Standards and Technology,US,international,US,2024-07-26,false,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf,GENAI.R12_VALUE_CHAIN,Value chain and component integration,Risk inherited from foundation model fine-tuning data plug-in or agent-tool components. Requires component inventory upstream provenance and downstream-impact testing.,GenAI Risk,supply_chain,component inventory|provenance attestations|integration test results,NIST AI 600-1 §2.12,2026-04-26,complete,Cross-industry; sits alongside NIST_AI_RMF_10 (parent framework) and applies to all GenAI deployments,shared
APRA_CPS_220,APRA Prudential Standard CPS 220 — Risk Management,Australian Prudential Regulation Authority,AU,national,AU,2015-01-01,true,https://www.apra.gov.au/sites/default/files/cps_220_risk_management_-_january_2015.pdf,CPS220.RMF,Risk Management Framework,"The Board must ensure the institution has a Risk Management Framework that is appropriate for the size, business mix and complexity of operations. AI/ML model risk and AI-driven decisions form part of the institution-wide RMF, not a parallel system.",Risk,risk_management,Board-approved RMF document|RMF review schedule|board minutes,CPS 220 paragraphs 14-22,2026-04-26,complete,CPS 220 is non-AI-specific but applies to AI as a material risk,finance
APRA_CPS_220,APRA Prudential Standard CPS 220 — Risk Management,Australian Prudential Regulation Authority,AU,national,AU,2015-01-01,true,https://www.apra.gov.au/sites/default/files/cps_220_risk_management_-_january_2015.pdf,CPS220.RISK_APPETITE,Risk Appetite Statement,"The Board must approve a Risk Appetite Statement covering all material risks including AI-driven model risk, third-party AI supplier risk, and AI fairness/bias risk. AI deployments must operate within the stated appetite.",Risk,accountability,Risk Appetite Statement|board sign-off|RAS-to-AI mapping,CPS 220 paragraphs 23-26,2026-04-26,complete,CPS 220 is non-AI-specific but applies to AI as a material risk,finance
APRA_CPS_220,APRA Prudential Standard CPS 220 — Risk Management,Australian Prudential Regulation Authority,AU,national,AU,2015-01-01,true,https://www.apra.gov.au/sites/default/files/cps_220_risk_management_-_january_2015.pdf,CPS220.BOARD_ACCOUNTABILITY,Board oversight of AI risk,The Board is ultimately accountable for risk including AI-related risks. Cannot be delegated to executives or vendors. AI committees report to the Board Risk Committee.,Governance,accountability,Board Risk Committee charter|AI committee terms of reference|reporting lines,CPS 220 paragraphs 27-32,2026-04-26,complete,CPS 220 is non-AI-specific but applies to AI as a material risk,finance
APRA_CPS_220,APRA Prudential Standard CPS 220 — Risk Management,Australian Prudential Regulation Authority,AU,national,AU,2015-01-01,true,https://www.apra.gov.au/sites/default/files/cps_220_risk_management_-_january_2015.pdf,CPS220.RISK_FUNCTION,Designated risk management function,"A risk management function independent of business lines must oversee AI model risk, with the Chief Risk Officer accountable for AI risk reporting to the Board.",Governance,accountability,CRO charter|AI model risk dashboard|independence attestation,CPS 220 paragraphs 33-39,2026-04-26,complete,CPS 220 is non-AI-specific but applies to AI as a material risk,finance
APRA_CPS_220,APRA Prudential Standard CPS 220 — Risk Management,Australian Prudential Regulation Authority,AU,national,AU,2015-01-01,true,https://www.apra.gov.au/sites/default/files/cps_220_risk_management_-_january_2015.pdf,CPS220.RISK_CULTURE,Risk culture for AI,The Board must promote a risk culture that includes responsible AI use. Speak-up channels for AI harm concerns must be operational; pressure to ship AI faster cannot override risk processes.,Culture,culture,Culture survey results|whistleblower reports|culture review minutes,CPS 220 paragraphs 40-45,2026-04-26,complete,CPS 220 is non-AI-specific but applies to AI as a material risk,finance
APRA_CPS_220,APRA Prudential Standard CPS 220 — Risk Management,Australian Prudential Regulation Authority,AU,national,AU,2015-01-01,true,https://www.apra.gov.au/sites/default/files/cps_220_risk_management_-_january_2015.pdf,CPS220.MATERIAL_RISKS,Material AI risks formally classified,"AI model risk, AI third-party risk, AI bias risk, and AI operational risk must be classified as material where they could materially affect the institution. Classification reviewed annually.",Risk,risk_management,material risk register|annual review,CPS 220 paragraphs 46-50,2026-04-26,complete,CPS 220 is non-AI-specific but applies to AI as a material risk,finance
APRA_CPS_220,APRA Prudential Standard CPS 220 — Risk Management,Australian Prudential Regulation Authority,AU,national,AU,2015-01-01,true,https://www.apra.gov.au/sites/default/files/cps_220_risk_management_-_january_2015.pdf,CPS220.RISK_MGMT_DECLARATION,Risk Management Declaration includes AI,"The annual Risk Management Declaration to APRA must address AI-related risks where material — coverage, controls, residual risk, treatment plan.",Reporting,reporting,RMD submission|board sign-off,CPS 220 paragraph 78,2026-04-26,complete,CPS 220 is non-AI-specific but applies to AI as a material risk,finance
APRA_CPS_220,APRA Prudential Standard CPS 220 — Risk Management,Australian Prudential Regulation Authority,AU,national,AU,2015-01-01,true,https://www.apra.gov.au/sites/default/files/cps_220_risk_management_-_january_2015.pdf,CPS220.STRESS_TESTING,Stress testing AI dependencies,"Stress testing programs must include scenarios where AI systems fail, are biased at scale, or third-party AI providers degrade. Capital and liquidity impacts modeled where material.",Risk,testing_monitoring,stress test scenarios|results|board review,CPS 220 paragraphs 64-68,2026-04-26,complete,CPS 220 is non-AI-specific but applies to AI as a material risk,finance
APRA_CPS_220,APRA Prudential Standard CPS 220 — Risk Management,Australian Prudential Regulation Authority,AU,national,AU,2015-01-01,true,https://www.apra.gov.au/sites/default/files/cps_220_risk_management_-_january_2015.pdf,CPS220.OPERATIONAL_RISK,AI within operational risk framework,"AI failure modes (model drift, hallucination, prompt injection, supplier outage) are operational risks; must be in the operational risk register with controls and KRIs.",Risk,operational_risk,operational risk register|KRIs|control assessments,CPS 220 paragraphs 51-58,2026-04-26,complete,CPS 220 is non-AI-specific but applies to AI as a material risk,finance
APRA_CPS_220,APRA Prudential Standard CPS 220 — Risk Management,Australian Prudential Regulation Authority,AU,national,AU,2015-01-01,true,https://www.apra.gov.au/sites/default/files/cps_220_risk_management_-_january_2015.pdf,CPS220.NEW_PRODUCT,New product approval covers AI,"Any new product, service, or process using AI in a material way must go through new-product approval, including risk assessment, validation, and ongoing monitoring plan.",Risk,governance,NPA documents|AI assessment|monitoring plan,CPS 220 paragraphs 59-63,2026-04-26,complete,CPS 220 is non-AI-specific but applies to AI as a material risk,finance
APRA_CPS_220,APRA Prudential Standard CPS 220 — Risk Management,Australian Prudential Regulation Authority,AU,national,AU,2015-01-01,true,https://www.apra.gov.au/sites/default/files/cps_220_risk_management_-_january_2015.pdf,CPS220.INDEPENDENT_REVIEW,Independent review of AI risk,Comprehensive independent review of the Risk Management Framework — including AI risk treatment — at least every three years; findings reported to the Board.,Assurance,audit,review report|findings register|remediation plan,CPS 220 paragraphs 75-77,2026-04-26,complete,CPS 220 is non-AI-specific but applies to AI as a material risk,finance
